job_id,job_title,company_name,location,salary_min_usd,salary_max_usd,tech_stack,source,description,date_posted
OGWIP_112109,Site Reliability Engineer,Department of Defense,"San Francisco, CA, USA",112185,137793,"TypeScript, Angular, Firebase",USAJOBS,"We are Department of Defense, looking for a Site Reliability Engineer based in San Francisco, CA, USA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $112,185 and $137,793.",2026-08-05 02:00:00
OGWIP_112117,Staff Engineer,GlobalSystems Inc,Singapore,135349,202687,"TypeScript, Angular, Firebase",USAJOBS,"We are GlobalSystems Inc, looking for a Staff Engineer based in Singapore. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $135,349 and $202,687.",2026-08-04 20:00:00
OGWIP_112125,AI Researcher,FinTech Innovations,Remote - APAC,89049,145210,"C++, CUDA, Computer Vision",USAJOBS,"We are FinTech Innovations, looking for a AI Researcher based in Remote - APAC. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $89,049 and $145,210.",2026-08-03 22:00:00
OGWIP_112128,DevOps Engineer,Initech,Singapore,88700,107460,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Initech, looking for a DevOps Engineer based in Singapore. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $88,700 and $107,460.",2026-08-02 01:00:00
OGWIP_112130,Senior Data Scientist,GlobalSystems Inc,"London, UK",121346,160194,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are GlobalSystems Inc, looking for a Senior Data Scientist based in London, UK. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $121,346 and $160,194.",2026-08-01 05:00:00
OGWIP_112134,Cybersecurity Analyst,Quantum Data,"Amsterdam, Netherlands",73547,111263,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Quantum Data, looking for a Cybersecurity Analyst based in Amsterdam, Netherlands. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $73,547 and $111,263.",2026-08-05 04:00:00
OGWIP_112136,Machine Learning Engineer,Wayne Enterprises,Remote - US Only,91846,141676,"TypeScript, Angular, Firebase",USAJOBS,"We are Wayne Enterprises, looking for a Machine Learning Engineer based in Remote - US Only. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $91,846 and $141,676.",2026-08-02 14:00:00
OGWIP_112143,Staff Engineer,HealthAI,"San Francisco, CA, USA",169242,267074,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are HealthAI, looking for a Staff Engineer based in San Francisco, CA, USA. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $169,242 and $267,074.",2026-08-02 10:00:00
OGWIP_112144,Machine Learning Engineer,European Space Agency,"Seattle, WA, USA",136845,178764,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are European Space Agency, looking for a Machine Learning Engineer based in Seattle, WA, USA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $136,845 and $178,764.",2026-08-02 04:00:00
OGWIP_112145,Staff Engineer,Federal Bureau of Investigation,Remote - APAC,136707,179091,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Federal Bureau of Investigation, looking for a Staff Engineer based in Remote - APAC. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $136,707 and $179,091.",2026-08-01 00:00:00
OGWIP_112146,Site Reliability Engineer,GlobalSystems Inc,"Seattle, WA, USA",106525,179205,"C++, CUDA, Computer Vision",USAJOBS,"We are GlobalSystems Inc, looking for a Site Reliability Engineer based in Seattle, WA, USA. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $106,525 and $179,205.",2026-08-02 05:00:00
OGWIP_112154,Backend Developer,GlobalSystems Inc,"Sydney, Australia",80235,125998,"C++, CUDA, Computer Vision",USAJOBS,"We are GlobalSystems Inc, looking for a Backend Developer based in Sydney, Australia. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $80,235 and $125,998.",2026-08-04 05:00:00
OGWIP_112158,Senior Data Scientist,Wayne Enterprises,Remote - Global,147428,178310,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Wayne Enterprises, looking for a Senior Data Scientist based in Remote - Global. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $147,428 and $178,310.",2026-08-02 23:00:00
OGWIP_112159,Frontend Developer,TechNova,"Austin, TX, USA",82396,130290,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are TechNova, looking for a Frontend Developer based in Austin, TX, USA. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $82,396 and $130,290.",2026-08-04 13:00:00
OGWIP_112169,Software Engineer,Umbrella Corp,"New York, NY, USA",119906,155501,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Umbrella Corp, looking for a Software Engineer based in New York, NY, USA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $119,906 and $155,501.",2026-08-02 02:00:00
OGWIP_112177,Technical Program Manager,FinTech Innovations,"Bengaluru, India",32836,54137,"C++, CUDA, Computer Vision",USAJOBS,"We are FinTech Innovations, looking for a Technical Program Manager based in Bengaluru, India. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $32,836 and $54,137.",2026-08-02 06:00:00
OGWIP_112179,Staff Engineer,AI Solutions LLC,"Sydney, Australia",134181,201532,"C++, CUDA, Computer Vision",USAJOBS,"We are AI Solutions LLC, looking for a Staff Engineer based in Sydney, Australia. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $134,181 and $201,532.",2026-08-04 08:00:00
OGWIP_112183,Frontend Developer,Globex,Remote - APAC,80341,95225,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Globex, looking for a Frontend Developer based in Remote - APAC. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $80,341 and $95,225.",2026-08-03 02:00:00
OGWIP_112187,Data Scientist,Quantum Data,"San Francisco, CA, USA",125285,171629,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Quantum Data, looking for a Data Scientist based in San Francisco, CA, USA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $125,285 and $171,629.",2026-08-02 01:00:00
OGWIP_112190,Software Engineer,TechNova,Remote - EMEA,73664,107300,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are TechNova, looking for a Software Engineer based in Remote - EMEA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $73,664 and $107,300.",2026-08-04 13:00:00
OGWIP_112193,Cloud Architect,Federal Bureau of Investigation,Singapore,141061,211278,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Federal Bureau of Investigation, looking for a Cloud Architect based in Singapore. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $141,061 and $211,278.",2026-08-01 20:00:00
OGWIP_112194,Senior Software Engineer,Wayne Enterprises,"New York, NY, USA",180919,221443,"C++, CUDA, Computer Vision",USAJOBS,"We are Wayne Enterprises, looking for a Senior Software Engineer based in New York, NY, USA. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $180,919 and $221,443.",2026-08-04 00:00:00
OGWIP_112195,AI Researcher,FinTech Innovations,"Berlin, Germany",81761,116062,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are FinTech Innovations, looking for a AI Researcher based in Berlin, Germany. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $81,761 and $116,062.",2026-08-03 12:00:00
OGWIP_112200,Frontend Developer,HealthAI,"New York, NY, USA",112989,152064,"Rust, WebAssembly, System Architecture",USAJOBS,"We are HealthAI, looking for a Frontend Developer based in New York, NY, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $112,989 and $152,064.",2026-08-01 06:00:00
OGWIP_112202,Cybersecurity Analyst,GlobalSystems Inc,"New York, NY, USA",114220,136544,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are GlobalSystems Inc, looking for a Cybersecurity Analyst based in New York, NY, USA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $114,220 and $136,544.",2026-08-02 01:00:00
OGWIP_112204,Lead Data Scientist,AI Solutions LLC,Remote - US Only,139503,179348,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are AI Solutions LLC, looking for a Lead Data Scientist based in Remote - US Only. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $139,503 and $179,348.",2026-08-04 07:00:00
OGWIP_112209,DevOps Engineer,AI Solutions LLC,Remote - EMEA,76728,95399,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are AI Solutions LLC, looking for a DevOps Engineer based in Remote - EMEA. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $76,728 and $95,399.",2026-08-04 14:00:00
OGWIP_112210,Site Reliability Engineer,Umbrella Corp,"Toronto, Canada",86358,117400,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Umbrella Corp, looking for a Site Reliability Engineer based in Toronto, Canada. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $86,358 and $117,400.",2026-08-03 18:00:00
OGWIP_112212,NLP Engineer,European Space Agency,"Seattle, WA, USA",117244,179856,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are European Space Agency, looking for a NLP Engineer based in Seattle, WA, USA. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $117,244 and $179,856.",2026-08-02 19:00:00
OGWIP_112220,Machine Learning Engineer,Initech,"Toronto, Canada",107861,140144,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Initech, looking for a Machine Learning Engineer based in Toronto, Canada. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $107,861 and $140,144.",2026-08-01 10:00:00
OGWIP_112221,Backend Developer,Department of Defense,Remote - US Only,84545,119949,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Department of Defense, looking for a Backend Developer based in Remote - US Only. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $84,545 and $119,949.",2026-08-01 08:00:00
OGWIP_112226,Senior Software Engineer,AI Solutions LLC,"Bengaluru, India",51456,88809,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are AI Solutions LLC, looking for a Senior Software Engineer based in Bengaluru, India. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $51,456 and $88,809.",2026-08-02 11:00:00
OGWIP_112233,Technical Program Manager,Federal Bureau of Investigation,"Toronto, Canada",84713,138325,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Federal Bureau of Investigation, looking for a Technical Program Manager based in Toronto, Canada. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $84,713 and $138,325.",2026-08-04 18:00:00
OGWIP_112239,Frontend Developer,HealthAI,Remote - US Only,76993,119896,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are HealthAI, looking for a Frontend Developer based in Remote - US Only. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $76,993 and $119,896.",2026-08-04 20:00:00
OGWIP_112247,Data Scientist,NASA,Remote - EMEA,95010,123628,"TypeScript, Angular, Firebase",USAJOBS,"We are NASA, looking for a Data Scientist based in Remote - EMEA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $95,010 and $123,628.",2026-08-04 01:00:00
OGWIP_112250,NLP Engineer,European Space Agency,"San Francisco, CA, USA",114082,145746,"TypeScript, Angular, Firebase",USAJOBS,"We are European Space Agency, looking for a NLP Engineer based in San Francisco, CA, USA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $114,082 and $145,746.",2026-08-02 04:00:00
OGWIP_112263,Senior Data Scientist,Umbrella Corp,"Sydney, Australia",145155,243505,"TypeScript, Angular, Firebase",USAJOBS,"We are Umbrella Corp, looking for a Senior Data Scientist based in Sydney, Australia. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $145,155 and $243,505.",2026-08-05 03:00:00
OGWIP_112264,Site Reliability Engineer,HealthAI,"Berlin, Germany",68415,88177,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are HealthAI, looking for a Site Reliability Engineer based in Berlin, Germany. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $68,415 and $88,177.",2026-08-01 16:00:00
OGWIP_112266,Cloud Architect,Department of Defense,"Bengaluru, India",60470,79019,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Department of Defense, looking for a Cloud Architect based in Bengaluru, India. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $60,470 and $79,019.",2026-08-02 13:00:00
OGWIP_112283,NLP Engineer,AI Solutions LLC,"New York, NY, USA",120473,158204,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are AI Solutions LLC, looking for a NLP Engineer based in New York, NY, USA. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $120,473 and $158,204.",2026-08-01 01:00:00
OGWIP_112288,Product Manager,Federal Bureau of Investigation,Remote - APAC,83345,106422,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Federal Bureau of Investigation, looking for a Product Manager based in Remote - APAC. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $83,345 and $106,422.",2026-08-01 19:00:00
OGWIP_112292,AI Researcher,Department of Defense,"Toronto, Canada",109722,162007,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Department of Defense, looking for a AI Researcher based in Toronto, Canada. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $109,722 and $162,007.",2026-08-03 17:00:00
OGWIP_112297,Site Reliability Engineer,Stark Industries,Remote - Global,77228,101217,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Stark Industries, looking for a Site Reliability Engineer based in Remote - Global. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $77,228 and $101,217.",2026-08-01 17:00:00
OGWIP_112298,Backend Developer,HealthAI,"Toronto, Canada",94394,113970,"TypeScript, Angular, Firebase",USAJOBS,"We are HealthAI, looking for a Backend Developer based in Toronto, Canada. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $94,394 and $113,970.",2026-08-04 15:00:00
OGWIP_112304,Software Engineer,Umbrella Corp,"Bengaluru, India",35588,48767,"TypeScript, Angular, Firebase",USAJOBS,"We are Umbrella Corp, looking for a Software Engineer based in Bengaluru, India. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $35,588 and $48,767.",2026-08-03 05:00:00
OGWIP_112309,Staff Engineer,Department of Defense,Remote - APAC,120838,175336,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Department of Defense, looking for a Staff Engineer based in Remote - APAC. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $120,838 and $175,336.",2026-08-02 09:00:00
OGWIP_112313,Staff Engineer,CyberDyne,"Toronto, Canada",134603,189074,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are CyberDyne, looking for a Staff Engineer based in Toronto, Canada. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $134,603 and $189,074.",2026-08-02 12:00:00
OGWIP_112322,Site Reliability Engineer,AI Solutions LLC,"Amsterdam, Netherlands",73950,102772,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are AI Solutions LLC, looking for a Site Reliability Engineer based in Amsterdam, Netherlands. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $73,950 and $102,772.",2026-08-04 14:00:00
OGWIP_112324,Full Stack Developer,Initech,"Toronto, Canada",92959,117185,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Initech, looking for a Full Stack Developer based in Toronto, Canada. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $92,959 and $117,185.",2026-08-02 21:00:00
OGWIP_112330,Staff Engineer,Umbrella Corp,"New York, NY, USA",175589,249300,"TypeScript, Angular, Firebase",USAJOBS,"We are Umbrella Corp, looking for a Staff Engineer based in New York, NY, USA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $175,589 and $249,300.",2026-08-01 16:00:00
OGWIP_112343,Senior Data Scientist,Initech,"Austin, TX, USA",161801,194968,"Rust, WebAssembly, System Architecture",USAJOBS,"We are Initech, looking for a Senior Data Scientist based in Austin, TX, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $161,801 and $194,968.",2026-08-04 01:00:00
OGWIP_112344,Backend Developer,TechNova,Remote - APAC,72167,119300,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are TechNova, looking for a Backend Developer based in Remote - APAC. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $72,167 and $119,300.",2026-08-04 20:00:00
OGWIP_112347,Full Stack Developer,Wayne Enterprises,"Bengaluru, India",34190,50751,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Wayne Enterprises, looking for a Full Stack Developer based in Bengaluru, India. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $34,190 and $50,751.",2026-08-01 10:00:00
OGWIP_112353,Data Scientist,HealthAI,"San Francisco, CA, USA",137878,173114,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are HealthAI, looking for a Data Scientist based in San Francisco, CA, USA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $137,878 and $173,114.",2026-08-03 02:00:00
OGWIP_112354,Staff Engineer,Federal Bureau of Investigation,"Paris, France",131870,219381,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Federal Bureau of Investigation, looking for a Staff Engineer based in Paris, France. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $131,870 and $219,381.",2026-08-01 13:00:00
OGWIP_112355,Data Scientist,Globex,Remote - US Only,100918,138583,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Globex, looking for a Data Scientist based in Remote - US Only. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $100,918 and $138,583.",2026-08-02 05:00:00
OGWIP_112366,Product Manager,Initech,"London, UK",73050,88064,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Initech, looking for a Product Manager based in London, UK. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $73,050 and $88,064.",2026-08-03 23:00:00
OGWIP_112368,Site Reliability Engineer,FinTech Innovations,"Austin, TX, USA",88461,108569,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are FinTech Innovations, looking for a Site Reliability Engineer based in Austin, TX, USA. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $88,461 and $108,569.",2026-08-01 18:00:00
OGWIP_112369,Software Engineer,CyberDyne,"Berlin, Germany",65214,96265,"C++, CUDA, Computer Vision",USAJOBS,"We are CyberDyne, looking for a Software Engineer based in Berlin, Germany. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $65,214 and $96,265.",2026-08-02 07:00:00
OGWIP_112372,Lead Data Scientist,Initech,"Paris, France",146467,204243,"Rust, WebAssembly, System Architecture",USAJOBS,"We are Initech, looking for a Lead Data Scientist based in Paris, France. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $146,467 and $204,243.",2026-08-03 11:00:00
OGWIP_112375,Analytics Engineer,Department of Defense,Remote - Global,79723,100676,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Department of Defense, looking for a Analytics Engineer based in Remote - Global. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $79,723 and $100,676.",2026-08-03 00:00:00
OGWIP_112376,Senior Software Engineer,TechNova,"London, UK",118758,152588,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are TechNova, looking for a Senior Software Engineer based in London, UK. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $118,758 and $152,588.",2026-08-01 18:00:00
OGWIP_112380,Analytics Engineer,Umbrella Corp,Remote - US Only,75513,118540,"Rust, WebAssembly, System Architecture",USAJOBS,"We are Umbrella Corp, looking for a Analytics Engineer based in Remote - US Only. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $75,513 and $118,540.",2026-08-01 18:00:00
OGWIP_112381,Frontend Developer,Stark Industries,"London, UK",71889,95482,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Stark Industries, looking for a Frontend Developer based in London, UK. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $71,889 and $95,482.",2026-08-04 17:00:00
OGWIP_112388,Product Manager,Stark Industries,Remote - US Only,72272,96459,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Stark Industries, looking for a Product Manager based in Remote - US Only. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $72,272 and $96,459.",2026-08-01 23:00:00
OGWIP_112401,Data Scientist,Department of Defense,"Berlin, Germany",80661,104578,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Department of Defense, looking for a Data Scientist based in Berlin, Germany. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $80,661 and $104,578.",2026-08-05 03:00:00
OGWIP_112402,Technical Program Manager,Umbrella Corp,"Toronto, Canada",83403,134814,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Umbrella Corp, looking for a Technical Program Manager based in Toronto, Canada. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $83,403 and $134,814.",2026-08-01 04:00:00
OGWIP_112406,Lead Data Scientist,Stark Industries,"Austin, TX, USA",168180,202233,"Rust, WebAssembly, System Architecture",USAJOBS,"We are Stark Industries, looking for a Lead Data Scientist based in Austin, TX, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $168,180 and $202,233.",2026-08-01 17:00:00
OGWIP_112408,Cybersecurity Analyst,Department of Defense,"Bengaluru, India",32178,50024,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Department of Defense, looking for a Cybersecurity Analyst based in Bengaluru, India. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $32,178 and $50,024.",2026-08-03 13:00:00
OGWIP_112411,Site Reliability Engineer,EduTech Global,"Austin, TX, USA",93443,109120,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are EduTech Global, looking for a Site Reliability Engineer based in Austin, TX, USA. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $93,443 and $109,120.",2026-08-04 01:00:00
OGWIP_112431,AI Researcher,FinTech Innovations,Remote - Global,95897,128061,"C++, CUDA, Computer Vision",USAJOBS,"We are FinTech Innovations, looking for a AI Researcher based in Remote - Global. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $95,897 and $128,061.",2026-08-01 17:00:00
OGWIP_112434,Senior Software Engineer,European Space Agency,"London, UK",119641,136945,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are European Space Agency, looking for a Senior Software Engineer based in London, UK. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $119,641 and $136,945.",2026-08-01 01:00:00
OGWIP_112435,DevOps Engineer,Umbrella Corp,Singapore,81677,105986,"Rust, WebAssembly, System Architecture",USAJOBS,"We are Umbrella Corp, looking for a DevOps Engineer based in Singapore. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $81,677 and $105,986.",2026-08-02 05:00:00
OGWIP_112437,Senior Data Scientist,NASA,"New York, NY, USA",200989,251497,"Rust, WebAssembly, System Architecture",USAJOBS,"We are NASA, looking for a Senior Data Scientist based in New York, NY, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $200,989 and $251,497.",2026-08-03 16:00:00
OGWIP_112447,Data Scientist,TechNova,Remote - APAC,90973,118456,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are TechNova, looking for a Data Scientist based in Remote - APAC. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $90,973 and $118,456.",2026-08-03 10:00:00
OGWIP_112462,Technical Program Manager,FinTech Innovations,Singapore,89887,125761,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are FinTech Innovations, looking for a Technical Program Manager based in Singapore. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $89,887 and $125,761.",2026-08-02 13:00:00
OGWIP_112479,Cloud Architect,Initech,Remote - EMEA,135138,155383,"C++, CUDA, Computer Vision",USAJOBS,"We are Initech, looking for a Cloud Architect based in Remote - EMEA. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $135,138 and $155,383.",2026-08-01 09:00:00
OGWIP_112486,NLP Engineer,HealthAI,Remote - Global,80994,122085,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are HealthAI, looking for a NLP Engineer based in Remote - Global. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $80,994 and $122,085.",2026-08-02 02:00:00
OGWIP_112489,AI Researcher,NASA,"San Francisco, CA, USA",146709,200639,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are NASA, looking for a AI Researcher based in San Francisco, CA, USA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $146,709 and $200,639.",2026-08-03 22:00:00
OGWIP_112504,Lead Data Scientist,Globex,"San Francisco, CA, USA",212185,251033,"TypeScript, Angular, Firebase",USAJOBS,"We are Globex, looking for a Lead Data Scientist based in San Francisco, CA, USA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $212,185 and $251,033.",2026-08-04 18:00:00
OGWIP_112516,Cloud Architect,GlobalSystems Inc,"Toronto, Canada",141513,172234,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are GlobalSystems Inc, looking for a Cloud Architect based in Toronto, Canada. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $141,513 and $172,234.",2026-08-03 16:00:00
OGWIP_112518,AI Researcher,Federal Bureau of Investigation,"Paris, France",105449,156101,"TypeScript, Angular, Firebase",USAJOBS,"We are Federal Bureau of Investigation, looking for a AI Researcher based in Paris, France. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $105,449 and $156,101.",2026-08-03 13:00:00
OGWIP_112525,Data Scientist,Federal Bureau of Investigation,Remote - EMEA,101464,115852,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Federal Bureau of Investigation, looking for a Data Scientist based in Remote - EMEA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $101,464 and $115,852.",2026-08-05 00:00:00
OGWIP_112529,DevOps Engineer,Quantum Data,Remote - EMEA,76810,96075,"TypeScript, Angular, Firebase",USAJOBS,"We are Quantum Data, looking for a DevOps Engineer based in Remote - EMEA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $76,810 and $96,075.",2026-08-02 12:00:00
OGWIP_112534,NLP Engineer,FinTech Innovations,"London, UK",70997,91971,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are FinTech Innovations, looking for a NLP Engineer based in London, UK. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $70,997 and $91,971.",2026-08-01 10:00:00
